#interval_tag	giter	x	y	end	mol_length	mol_sites	mapid	x0_loc	x1_loc	x0_site	x1_site
interval_errors	0	2.435	2.299	0	3931.63	453	0	3146.48	3148.92	354	355
interval_errors	0	1.7914	1.97	0	3931.63	453	0	3144.69	3146.48	353	354
interval_errors	0	11.7037	11.591	0	3931.63	453	0	3132.99	3144.69	352	353
interval_errors	0	9.4308	9.317	0	3931.63	453	0	3123.56	3132.99	351	352
interval_errors	0	12.6301	12.276	0	3931.63	453	0	3110.93	3123.56	350	351
interval_errors	0	1.8594	2.103	0	3931.63	453	0	3109.07	3110.93	349	350
interval_errors	0	4.0532	3.918	0	3931.63	453	0	3105.02	3109.07	348	349
interval_errors	0	5.7801	5.715	0	3931.63	453	0	3099.24	3105.02	347	348
interval_errors	0	6.8986	6.558	0	3931.63	453	0	3092.34	3099.24	346	347
interval_errors	0	1.8568	2.2855	0	3931.63	453	0	3090.48	3092.34	345	346
interval_errors	0	16.3081	16.0245	0	3931.63	453	0	3074.17	3090.48	344	345
interval_errors	0	9.1576	9.01	0	3931.63	453	0	3065.01	3074.17	343	344
interval_errors	0	3.6125	3.6796	0	3931.63	453	0	3061.4	3065.01	342	343
interval_errors	0	3.4991	3.6534	0	3931.63	453	0	3057.9	3061.4	341	342
interval_errors	0	14.9088	14.682	0	3931.63	453	0	3042.99	3057.9	340	341
interval_errors	0	6.8128	6.695	0	3931.63	453	0	3036.18	3042.99	339	340
interval_errors	0	14.509	14.384	0	3931.63	453	0	3021.67	3036.18	338	339
interval_errors	0	25.4363	25.164	0	3931.63	453	0	2996.24	3021.67	337	338
interval_errors	0	11.3586	11.401	0	3931.63	453	0	2984.88	2996.24	336	337
interval_errors	0	14.9311	14.738	0	3931.63	453	0	2969.95	2984.88	335	336
interval_errors	0	8.0846	7.973	0	3931.63	453	0	2961.86	2969.95	334	335
interval_errors	0	10.5024	10.286	0	3931.63	453	0	2951.36	2961.86	333	334
interval_errors	0	8.0977	8.042	0	3931.63	453	0	2943.26	2951.36	332	333
interval_errors	0	3.3536	3.363	0	3931.63	453	0	2939.91	2943.26	331	332
interval_errors	0	6.4657	6.29	0	3931.63	453	0	2933.44	2939.91	330	331
interval_errors	0	27.863	27.746	0	3931.63	453	0	2905.58	2933.44	329	330
interval_errors	0	6.7966	6.741	0	3931.63	453	0	2898.78	2905.58	328	329
interval_errors	0	10.8651	10.791	0	3931.63	453	0	2887.92	2898.78	327	328
interval_errors	0	16.9235	16.553	0	3931.63	453	0	2870.99	2887.92	326	327
interval_errors	0	1.5888	1.743	0	3931.63	453	0	2869.41	2870.99	325	326
interval_errors	0	6.8876	6.732	0	3931.63	453	0	2862.52	2869.41	324	325
interval_errors	0	8.6958	8.739	0	3931.63	453	0	2853.82	2862.52	323	324
interval_errors	0	6.4386	6.3935	0	3931.63	453	0	2847.38	2853.82	322	323
interval_errors	0	6.952	6.8695	0	3931.63	453	0	2840.43	2847.38	321	322
interval_errors	0	14.2966	14.097	0	3931.63	453	0	2826.13	2840.43	320	321
interval_errors	0	27.5541	27.584	0	3931.63	453	0	2798.58	2826.13	319	320
interval_errors	0	16.5342	16.277	0	3931.63	453	0	2782.05	2798.58	318	319
interval_errors	0	12.7288	12.677	0	3931.63	453	0	2769.32	2782.05	317	318
interval_errors	0	7.2171	7.185	0	3931.63	453	0	2762.1	2769.32	316	317
interval_errors	0	7.1174	7.018	0	3931.63	453	0	2754.98	2762.1	315	316
interval_errors	0	5.614	5.551	0	3931.63	453	0	2749.37	2754.98	314	315
interval_errors	0	3.5128	3.7025	0	3931.63	453	0	2745.86	2749.37	313	314
interval_errors	0	2.253	2.1775	0	3931.63	453	0	2743.6	2745.86	312	313
interval_errors	0	1.2371	1.316	0	3931.63	453	0	2742.37	2743.6	311	312
interval_errors	0	21.8487	21.683	0	724.063	83	1	244.141	265.989	20	21
interval_errors	0	27.6641	27.516	0	724.063	83	1	265.989	293.653	21	22
interval_errors	0	9.5943	9.648	0	724.063	83	1	293.653	303.248	22	23
interval_errors	0	4.3753	4.1005	0	724.063	83	1	303.248	307.623	23	24
interval_errors	0	4.68	4.6165	0	724.063	83	1	307.623	312.303	24	25
interval_errors	0	4.0926	4.059	0	724.063	83	1	312.303	316.396	25	26
interval_errors	0	10.6584	10.487	0	724.063	83	1	316.396	327.054	26	27
interval_errors	0	10.179	9.867	0	724.063	83	1	327.054	337.233	27	28
interval_errors	0	1.9215	2.005	0	724.063	83	1	337.233	339.154	28	29
interval_errors	0	1.3583	1.64133	0	724.063	83	1	339.154	340.513	29	30
interval_errors	0	7.0101	6.75267	0	724.063	83	1	340.513	347.523	30	31
interval_errors	0	3.0863	3.104	0	724.063	83	1	347.523	350.609	31	32
interval_errors	0	16.3332	16.195	0	724.063	83	1	350.609	366.942	32	33
interval_errors	0	9.9226	9.791	0	724.063	83	1	366.942	376.865	33	34
interval_errors	0	4.4673	4.542	0	724.063	83	1	376.865	381.332	34	35
interval_errors	0	3.904	4.615	0	724.063	83	1	381.332	385.236	35	36
interval_errors	0	4.481	4.438	0	724.063	83	1	385.236	389.717	36	37
interval_errors	0	4.3685	4.207	0	724.063	83	1	389.717	394.086	37	38
interval_errors	0	3.429	3.4455	0	724.063	83	1	394.086	397.515	38	39
interval_errors	0	6.7206	6.5785	0	724.063	83	1	397.515	404.235	39	40
interval_errors	0	2.608	2.668	0	724.063	83	1	404.235	406.843	40	41
interval_errors	0	3.9596	4.083	0	724.063	83	1	406.843	410.803	41	42
interval_errors	0	11.0912	10.939	0	724.063	83	1	410.803	421.894	42	43
interval_errors	0	20.7984	20.4948	0	724.063	83	1	421.894	442.692	43	44
interval_errors	0	11.032	10.9783	0	724.063	83	1	442.692	453.725	44	45
interval_errors	0	17.5634	17.627	0	724.063	83	1	453.725	471.288	45	46
interval_errors	0	22.4064	22.362	0	724.063	83	1	471.288	493.694	46	47
interval_errors	0	2.1203	2.359	0	724.063	83	1	493.694	495.815	47	48
interval_errors	0	10.6313	10.317	0	724.063	83	1	495.815	506.446	48	49
interval_errors	0	9.9308	9.877	0	724.063	83	1	506.446	516.377	49	50
interval_errors	0	6.5734	6.196	0	724.063	83	1	516.377	522.95	50	51
interval_errors	0	1.4579	1.601	0	724.063	83	1	522.95	524.408	51	52
interval_errors	0	6.5659	6.601	0	724.063	83	1	524.408	530.974	52	53
interval_errors	0	5.4945	5.49	0	724.063	83	1	530.974	536.468	53	54
interval_errors	0	4.6975	4.667	0	724.063	83	1	536.468	541.166	54	55
interval_errors	0	6.995	6.962	0	724.063	83	1	541.166	548.161	55	56
interval_errors	0	4.6836	4.57	0	724.063	83	1	548.161	552.845	56	57
interval_errors	0	1.0145	1.428	0	724.063	83	1	552.845	553.859	57	58
interval_errors	0	12.7697	12.424	0	724.063	83	1	553.859	566.629	58	59
interval_errors	0	9.0861	8.835	0	724.063	83	1	566.629	575.715	59	60
interval_errors	0	2.3729	2.174	0	724.063	83	1	575.715	578.088	60	61
interval_errors	0	1.1139	1.462	0	724.063	83	1	578.088	579.202	61	62
interval_errors	0	2.478	2.539	0	724.063	83	1	579.202	581.68	62	63
interval_errors	0	5.21	5.056	0	724.063	83	1	581.68	586.89	63	64
interval_errors	0	24.6436	24.42	0	724.063	83	1	586.89	611.533	64	65
interval_errors	0	4.604	4.426	0	724.063	83	1	611.533	616.137	65	66
interval_errors	0	1.9778	2.186	0	724.063	83	1	616.137	618.115	66	67
interval_errors	0	7.6924	7.441	0	724.063	83	1	618.115	625.807	67	68
interval_errors	0	3.2089	3.286	0	724.063	83	1	625.807	629.016	68	69
interval_errors	0	4.7053	4.533	0	724.063	83	1	629.016	633.722	69	70
interval_errors	0	2.9312	2.934	0	724.063	83	1	633.722	636.653	70	71
interval_errors	0	3.2725	3.304	0	724.063	83	1	636.653	639.925	71	72
interval_errors	0	4.8399	4.778	0	724.063	83	1	639.925	644.765	72	73
interval_errors	0	13.2513	13.169	0	724.063	83	1	644.765	658.017	73	74
interval_errors	0	4.6175	4.539	0	724.063	83	1	658.017	662.634	74	75
interval_errors	0	11.4975	11.49	0	724.063	83	1	662.634	674.131	75	76
interval_errors	0	14.4331	14.3598	0	724.063	83	1	674.131	688.565	76	77
interval_errors	0	4.1974	4.01525	0	724.063	83	1	688.565	692.762	77	78
interval_errors	0	4.4851	4.744	0	724.063	83	1	692.762	697.247	78	79
interval_errors	0	7.8722	7.539	0	724.063	83	1	697.247	705.119	79	80
interval_errors	0	8.0048	7.894	0	724.063	83	1	705.119	713.124	80	81
interval_errors	0	4.7233	4.791	0	724.063	83	1	713.124	717.847	81	82
interval_errors	0	6.1956	6.2095	0	724.063	83	1	717.847	724.043	82	83
interval_errors	0	24.9475	25.7655	0	3931.63	453	0	2705.09	2730.04	308	309
interval_errors	0	4.8134	4.8475	0	3931.63	453	0	2700.28	2705.09	307	308
interval_errors	0	2.7551	3.016	0	3931.63	453	0	2697.52	2700.28	306	307
interval_errors	0	2.6013	2.59	0	3931.63	453	0	2694.92	2697.52	305	306
interval_errors	0	12.9574	12.729	0	3931.63	453	0	2681.96	2694.92	304	305
interval_errors	0	5.3813	5.317	0	3931.63	453	0	2676.58	2681.96	303	304
interval_errors	0	2.8957	2.8	0	3931.63	453	0	2673.69	2676.58	302	303
interval_errors	0	3.1393	3.29	0	3931.63	453	0	2670.55	2673.69	301	302
interval_errors	0	20.6382	20.269	0	3931.63	453	0	2649.91	2670.55	300	301
interval_errors	0	4.6894	4.742	0	3931.63	453	0	2645.22	2649.91	299	300
interval_errors	0	7.3317	7.198	0	3931.63	453	0	2637.89	2645.22	298	299
interval_errors	0	2.9906	3.027	0	3931.63	453	0	2634.9	2637.89	297	298
interval_errors	0	14.4666	14.282	0	3931.63	453	0	2620.43	2634.9	296	297
interval_errors	0	7.495	7.462	0	3931.63	453	0	2612.94	2620.43	295	296
interval_errors	0	3.031	3.082	0	3931.63	453	0	2609.91	2612.94	294	295
interval_errors	0	19.8335	20.364	0	3931.63	453	0	2590.07	2609.91	293	294
interval_errors	0	16.1814	16.035	0	3931.63	453	0	2573.89	2590.07	292	293
interval_errors	0	7.6093	7.51	0	3931.63	453	0	2566.28	2573.89	291	292
interval_errors	0	6.0941	6.124	0	3931.63	453	0	2560.19	2566.28	290	291
interval_errors	0	17.9653	17.6615	0	3931.63	453	0	2542.22	2560.19	289	290
interval_errors	0	2.7497	2.692	0	3931.63	453	0	2539.47	2542.22	288	289
interval_errors	0	4.9745	5.086	0	3931.63	453	0	2534.5	2539.47	287	288
interval_errors	0	17.78	17.6938	0	3931.63	453	0	2516.72	2534.5	286	287
interval_errors	0	4.9272	4.89375	0	3931.63	453	0	2511.79	2516.72	285	286
interval_errors	0	8.0669	8.007	0	3931.63	453	0	2503.72	2511.79	284	285
interval_errors	0	4.3563	4.0975	0	3931.63	453	0	2499.37	2503.72	283	284
interval_errors	0	15.1094	15.2685	0	3931.63	453	0	2484.26	2499.37	282	283
interval_errors	0	9.6295	9.52867	0	3931.63	453	0	2474.63	2484.26	281	282
interval_errors	0	15.2152	15.2473	0	3931.63	453	0	2459.41	2474.63	280	281
interval_errors	0	5.2952	5.3775	0	3931.63	453	0	2454.12	2459.41	279	280
interval_errors	0	10.4424	9.9655	0	3931.63	453	0	2443.68	2454.12	278	279
interval_errors	0	9.2463	8.932	0	3931.63	453	0	2434.43	2443.68	277	278
interval_errors	0	1.5341	1.77	0	3931.63	453	0	2432.9	2434.43	276	277
interval_errors	0	1.5868	1.707	0	3931.63	453	0	2431.31	2432.9	275	276
interval_errors	0	4.6605	4.377	0	3931.63	453	0	2426.65	2431.31	274	275
interval_errors	0	3.7632	3.808	0	3931.63	453	0	2422.89	2426.65	273	274
interval_errors	0	36.5834	36.053	0	3931.63	453	0	2386.3	2422.89	272	273
interval_errors	0	10.6373	10.56	0	3931.63	453	0	2375.66	2386.3	271	272
interval_errors	0	18.0405	18.694	0	3931.63	453	0	2357.62	2375.66	270	271
interval_errors	0	12.5683	12.435	0	3931.63	453	0	2345.06	2357.62	269	270
interval_errors	0	2.4232	2.459	0	3931.63	453	0	2342.63	2345.06	268	269
interval_errors	0	3.5271	3.328	0	3931.63	453	0	2339.11	2342.63	267	268
interval_errors	0	4.4639	4.319	0	3931.63	453	0	2334.64	2339.11	266	267
interval_errors	0	2.0534	2.255	0	3931.63	453	0	2332.59	2334.64	265	266
interval_errors	0	8.4514	8.164	0	3931.63	453	0	2324.14	2332.59	264	265
interval_errors	0	2.3502	2.46	0	3931.63	453	0	2321.79	2324.14	263	264
interval_errors	0	23.0734	22.885	0	3931.63	453	0	2298.71	2321.79	262	263
interval_errors	0	7.35	7.331	0	3931.63	453	0	2291.36	2298.71	261	262
interval_errors	0	17.4998	17.336	0	3931.63	453	0	2273.86	2291.36	260	261
interval_errors	0	18.7469	18.439	0	3931.63	453	0	2255.12	2273.86	259	260
interval_errors	0	3.1896	3.209	0	3931.63	453	0	2251.93	2255.12	258	259
interval_errors	0	4.6409	4.524	0	3931.63	453	0	2247.29	2251.93	257	258
interval_errors	0	2.1564	2.292	0	3931.63	453	0	2245.13	2247.29	256	257
interval_errors	0	15.552	15.23	0	3931.63	453	0	2229.58	2245.13	255	256
interval_errors	0	3.141	3.2015	0	3931.63	453	0	2226.44	2229.58	254	255
interval_errors	0	5.8634	5.6955	0	3931.63	453	0	2220.57	2226.44	253	254
interval_errors	0	2.8529	2.896	0	3931.63	453	0	2217.72	2220.57	252	253
interval_errors	0	7.0501	6.974	0	3931.63	453	0	2210.67	2217.72	251	252
interval_errors	0	5.2871	5.5935	0	3931.63	453	0	2205.38	2210.67	250	251
interval_errors	0	6.4915	7.5245	0	3931.63	453	0	2198.89	2205.38	249	250
interval_errors	0	19.869	19.83	0	3931.63	453	0	2179.02	2198.89	248	249
interval_errors	0	22.3637	22.207	0	3931.63	453	0	2156.66	2179.02	247	248
interval_errors	0	32.3665	32.102	0	3931.63	453	0	2124.29	2156.66	246	247
interval_errors	0	1.2697	1.595	0	3931.63	453	0	2056.59	2057.86	241	242
interval_errors	0	10.6907	10.6435	0	3931.63	453	0	2045.9	2056.59	240	241
interval_errors	0	9.465	9.3635	0	3931.63	453	0	2036.44	2045.9	239	240
interval_errors	0	6.2684	6.1335	0	3931.63	453	0	2030.17	2036.44	238	239
interval_errors	0	6.084	6.2445	0	3931.63	453	0	2024.09	2030.17	237	238
interval_errors	0	4.3936	4.2855	0	3931.63	453	0	2019.69	2024.09	236	237
