#interval_tag	giter	x	y	end	mol_length	mol_sites	mapid	x0_loc	x1_loc	x0_site	x1_site
interval_errors	0	8.2762	7.982	0	3932.13	449	0	3081.89	3090.17	355	356
interval_errors	0	1.1559	1.471	0	3932.13	449	0	3090.17	3091.33	356	357
interval_errors	0	3.7185	3.612	0	3932.13	449	0	3091.33	3095.05	357	358
interval_errors	0	3.8157	3.758	0	3932.13	449	0	3095.05	3098.86	358	359
interval_errors	0	12.1745	11.899	0	3932.13	449	0	3098.86	3111.04	359	360
interval_errors	0	2.824	2.844	0	3932.13	449	0	3111.04	3113.86	360	361
interval_errors	0	3.8593	3.6975	0	3932.13	449	0	3150.8	3154.66	364	365
interval_errors	0	3.0971	3.1865	0	3932.13	449	0	3154.66	3157.76	365	366
interval_errors	0	5.3972	5.305	0	3932.13	449	0	3157.76	3163.16	366	367
interval_errors	0	12.8638	12.687	0	3932.13	449	0	3163.16	3176.02	367	368
interval_errors	0	7.5072	7.408	0	3932.13	449	0	3176.02	3183.53	368	369
interval_errors	0	7.0046	7.041	0	3932.13	449	0	3183.53	3190.53	369	370
interval_errors	0	3.6978	3.594	0	3932.13	449	0	3190.53	3194.23	370	371
interval_errors	0	9.1253	8.963	0	3932.13	449	0	3194.23	3203.36	371	372
interval_errors	0	9.132	8.5695	0	3932.13	449	0	3203.36	3212.49	372	373
interval_errors	0	7.2393	7.4835	0	3932.13	449	0	3212.49	3219.73	373	374
interval_errors	0	2.4956	2.506	0	3932.13	449	0	3219.73	3222.22	374	375
interval_errors	0	26.6102	25.224	0	3932.13	449	0	3233.04	3259.65	376	377
interval_errors	0	2.0255	2.189	0	3932.13	449	0	3259.65	3261.67	377	378
interval_errors	0	10.5825	10.436	0	3932.13	449	0	3261.67	3272.26	378	379
interval_errors	0	3.3864	3.371	0	3932.13	449	0	3272.26	3275.64	379	380
interval_errors	0	9.6095	9.86975	0	3932.13	449	0	3275.64	3285.25	380	381
interval_errors	0	4.2275	3.73225	0	3932.13	449	0	3285.25	3289.48	381	382
interval_errors	0	1.3578	1.606	0	3932.13	449	0	3289.48	3290.84	382	383
interval_errors	0	10.0567	9.391	0	3932.13	449	0	3290.84	3300.89	383	384
interval_errors	0	1.9697	2.21	0	3932.13	449	0	3300.89	3302.86	384	385
interval_errors	0	8.1344	8.05	0	3932.13	449	0	3302.86	3311	385	386
interval_errors	0	13.6052	13.5735	0	3932.13	449	0	3311	3324.6	386	387
interval_errors	0	6.6929	6.712	0	3932.13	449	0	3324.6	3331.3	387	388
interval_errors	0	10.2778	10.0755	0	3932.13	449	0	3331.3	3341.57	388	389
interval_errors	0	15.7587	15.614	0	3932.13	449	0	3341.57	3357.33	389	390
interval_errors	0	7.4011	8.495	0	3932.13	449	0	3357.33	3364.73	390	391
interval_errors	0	5.1263	5.089	0	3932.13	449	0	3364.73	3369.86	391	392
interval_errors	0	3.0976	3.183	0	3932.13	449	0	3369.86	3372.96	392	393
interval_errors	0	13.9963	13.835	0	3932.13	449	0	3372.96	3386.95	393	394
interval_errors	0	3.0834	3.029	0	3932.13	449	0	3386.95	3390.04	394	395
interval_errors	0	2.8889	2.841	0	3932.13	449	0	3390.04	3392.93	395	396
interval_errors	0	8.4686	8.261	0	3932.13	449	0	3392.93	3401.39	396	397
interval_errors	0	8.7532	8.9455	0	3932.13	449	0	3401.39	3410.15	397	398
interval_errors	0	1.9114	2.18	0	3932.13	449	0	3410.15	3412.06	398	399
interval_errors	0	26.346	25.9935	0	3932.13	449	0	3412.06	3438.4	399	400
interval_errors	0	25.338	25.4805	0	3932.13	449	0	3438.4	3463.74	400	401
interval_errors	0	37.6192	37.1765	0	3932.13	449	0	3463.74	3501.36	401	402
interval_errors	0	3.3503	3.412	0	3932.13	449	0	3501.36	3504.71	402	403
interval_errors	0	31.0773	30.06	0	3932.13	449	0	3504.71	3535.79	403	404
interval_errors	0	10.7606	10.557	0	3932.13	449	0	3535.79	3546.55	404	405
interval_errors	0	4.5231	4.4795	0	3932.13	449	0	3546.55	3551.07	405	406
interval_errors	0	3.012	3.1895	0	3932.13	449	0	3551.07	3554.09	406	407
interval_errors	0	28.4287	29.543	0	3932.13	449	0	3554.09	3582.51	407	408
interval_errors	0	4.1877	4.123	0	3932.13	449	0	3582.51	3586.7	408	409
interval_errors	0	4.8617	4.878	0	3932.13	449	0	3586.7	3591.56	409	410
interval_errors	0	6.2534	6.086	0	3932.13	449	0	3591.56	3597.82	410	411
interval_errors	0	5.8928	5.978	0	3932.13	449	0	3597.82	3603.71	411	412
interval_errors	0	8.275	8.14	0	3932.13	449	0	3603.71	3611.98	412	413
interval_errors	0	3.7198	3.671	0	3932.13	449	0	3611.98	3615.7	413	414
interval_errors	0	6.901	6.844	0	3932.13	449	0	3615.7	3622.61	414	415
interval_errors	0	4.9819	4.865	0	3932.13	449	0	3622.61	3627.59	415	416
interval_errors	0	7.2451	6.784	0	3932.13	449	0	3627.59	3634.83	416	417
interval_errors	0	19.4903	19.299	0	3932.13	449	0	3634.83	3654.32	417	418
interval_errors	0	3.8951	3.778	0	3932.13	449	0	3654.32	3658.22	418	419
interval_errors	0	2.7037	2.7765	0	3932.13	449	0	3658.22	3660.92	419	420
interval_errors	0	14.1133	13.9395	0	3932.13	449	0	3660.92	3675.03	420	421
interval_errors	0	14.4302	14.256	0	3932.13	449	0	3675.03	3689.46	421	422
interval_errors	0	10.0889	9.983	0	3932.13	449	0	3689.46	3699.55	422	423
interval_errors	0	26.2433	25.89	0	3932.13	449	0	3699.55	3725.8	423	424
interval_errors	0	2.5506	2.651	0	3932.13	449	0	3725.8	3728.35	424	425
interval_errors	0	8.0591	7.947	0	3932.13	449	0	3728.35	3736.41	425	426
interval_errors	0	14.1279	13.589	0	3932.13	449	0	3736.41	3750.53	426	427
interval_errors	0	12.2025	12.649	0	3932.13	449	0	3750.53	3762.74	427	428
interval_errors	0	28.9035	28.791	0	3932.13	449	0	3762.74	3791.64	428	429
interval_errors	0	21.0956	20.98	0	3932.13	449	0	3791.64	3812.74	429	430
interval_errors	0	4.3435	4.257	0	3932.13	449	0	3812.74	3817.08	430	431
interval_errors	0	7.6939	7.612	0	3932.13	449	0	3817.08	3824.77	431	432
interval_errors	0	2.4571	2.591	0	3932.13	449	0	3824.77	3827.23	432	433
interval_errors	0	8.9561	8.774	0	3932.13	449	0	3827.23	3836.19	433	434
interval_errors	0	3.5178	3.657	0	3932.13	449	0	3836.19	3839.7	434	435
interval_errors	0	2.8731	2.923	0	3932.13	449	0	3839.7	3842.58	435	436
interval_errors	0	16.205	16.012	0	3932.13	449	0	3842.58	3858.78	436	437
interval_errors	0	2.5898	2.7335	0	3932.13	449	0	3858.78	3861.37	437	438
interval_errors	0	2.7797	2.5695	0	3932.13	449	0	3861.37	3864.15	438	439
interval_errors	0	3.3742	3.19	0	3932.13	449	0	3864.15	3867.53	439	440
interval_errors	0	17.2741	16.9015	0	3932.13	449	0	3867.53	3884.8	440	441
interval_errors	0	2.0435	2.344	0	3932.13	449	0	3884.8	3886.84	441	442
interval_errors	0	4.0144	3.7675	0	3932.13	449	0	3886.84	3890.86	442	443
interval_errors	0	8.9105	8.903	0	3932.13	449	0	3890.86	3899.77	443	444
interval_errors	0	3.5956	3.598	0	3932.13	449	0	3899.77	3903.36	444	445
interval_errors	0	3.5404	3.5475	0	3932.13	449	0	3903.36	3906.9	445	446
interval_errors	0	0.02	2.23233	1	724.71	83	1	0	0.02	0	1
interval_errors	0	0.0201	22.5445	1	724.71	83	1	724.69	724.71	83	84
interval_errors	0	17.7174	17.5787	0	724.71	83	1	0.02	17.7374	1	2
interval_errors	0	18.7327	18.441	0	724.71	83	1	17.7374	36.4701	2	3
interval_errors	0	2.2553	2.58	0	724.71	83	1	36.4701	38.7254	3	4
interval_errors	0	35.9792	35.747	0	724.71	83	1	38.7254	74.7046	4	5
interval_errors	0	4.0238	4.034	0	724.71	83	1	74.7046	78.7284	5	6
interval_errors	0	8.1648	8.036	0	724.71	83	1	78.7284	86.8932	6	7
interval_errors	0	3.5245	3.2605	0	724.71	83	1	86.8932	90.4177	7	8
interval_errors	0	7.5015	7.6285	0	724.71	83	1	90.4177	97.9192	8	9
interval_errors	0	11.7306	11.689	0	724.71	83	1	97.9192	109.65	9	10
interval_errors	0	15.7999	15.593	0	724.71	83	1	109.65	125.45	10	11
interval_errors	0	10.7414	10.7	0	724.71	83	1	125.45	136.191	11	12
interval_errors	0	7.7412	7.706	0	724.71	83	1	136.191	143.932	12	13
interval_errors	0	26.4474	26.196	0	724.71	83	1	143.932	170.38	13	14
interval_errors	0	3.5118	3.538	0	724.71	83	1	170.38	173.892	14	15
interval_errors	0	7.6452	7.572	0	724.71	83	1	173.892	181.537	15	16
interval_errors	0	18.3001	18.024	0	724.71	83	1	181.537	199.837	16	17
interval_errors	0	3.2924	3.385	0	724.71	83	1	199.837	203.129	17	18
interval_errors	0	29.2559	28.966	0	724.71	83	1	203.129	232.385	18	19
interval_errors	0	21.8347	21.683	0	724.71	83	1	244.412	266.247	20	21
interval_errors	0	27.7013	27.516	0	724.71	83	1	266.247	293.948	21	22
interval_errors	0	8.7033	8.152	0	724.71	83	1	293.948	302.651	22	23
interval_errors	0	1.0167	1.496	0	724.71	83	1	302.651	303.668	23	24
interval_errors	0	4.1567	4.1005	0	724.71	83	1	303.668	307.825	24	25
interval_errors	0	4.6229	4.6165	0	724.71	83	1	307.825	312.448	25	26
interval_errors	0	4.113	4.059	0	724.71	83	1	312.448	316.561	26	27
interval_errors	0	20.9372	20.354	0	724.71	83	1	316.561	337.498	27	28
interval_errors	0	2.0384	2.005	0	724.71	83	1	337.498	339.536	28	29
interval_errors	0	1.3178	1.64133	0	724.71	83	1	339.536	340.854	29	30
interval_errors	0	6.8352	6.75267	0	724.71	83	1	340.854	347.689	30	31
interval_errors	0	3.0444	3.104	0	724.71	83	1	347.689	350.734	31	32
interval_errors	0	16.3739	16.195	0	724.71	83	1	350.734	367.108	32	33
interval_errors	0	9.9652	9.791	0	724.71	83	1	367.108	377.073	33	34
interval_errors	0	4.5025	4.542	0	724.71	83	1	377.073	381.575	34	35
interval_errors	0	3.893	4.615	0	724.71	83	1	381.575	385.468	35	36
interval_errors	0	4.4829	4.438	0	724.71	83	1	385.468	389.951	36	37
interval_errors	0	4.3796	4.207	0	724.71	83	1	389.951	394.331	37	38
interval_errors	0	3.4485	3.4455	0	724.71	83	1	394.331	397.779	38	39
interval_errors	0	6.7626	6.5785	0	724.71	83	1	397.779	404.542	39	40
interval_errors	0	2.634	2.668	0	724.71	83	1	404.542	407.176	40	41
interval_errors	0	3.9263	4.083	0	724.71	83	1	407.176	411.102	41	42
interval_errors	0	11.0985	10.939	0	724.71	83	1	411.102	422.201	42	43
interval_errors	0	20.7896	20.4948	0	724.71	83	1	422.201	442.99	43	44
interval_errors	0	11.0491	10.9783	0	724.71	83	1	442.99	454.039	44	45
interval_errors	0	17.6146	17.627	0	724.71	83	1	454.039	471.654	45	46
interval_errors	0	22.405	22.362	0	724.71	83	1	471.654	494.059	46	47
interval_errors	0	2.1612	2.359	0	724.71	83	1	494.059	496.22	47	48
interval_errors	0	10.5868	10.317	0	724.71	83	1	496.22	506.807	48	49
interval_errors	0	9.9563	9.877	0	724.71	83	1	506.807	516.763	49	50
interval_errors	0	6.6184	6.196	0	724.71	83	1	516.763	523.382	50	51
interval_errors	0	1.4372	1.601	0	724.71	83	1	523.382	524.819	51	52
interval_errors	0	6.58	6.601	0	724.71	83	1	524.819	531.399	52	53
interval_errors	0	5.5162	5.49	0	724.71	83	1	531.399	536.915	53	54
interval_errors	0	4.6612	4.667	0	724.71	83	1	536.915	541.576	54	55
interval_errors	0	6.99	6.962	0	724.71	83	1	541.576	548.566	55	56
interval_errors	0	4.8001	4.57	0	724.71	83	1	548.566	553.366	56	57
interval_errors	0	1.0047	1.428	0	724.71	83	1	553.366	554.371	57	58
interval_errors	0	12.7447	12.424	0	724.71	83	1	554.371	567.116	58	59
interval_errors	0	9.0981	8.835	0	724.71	83	1	567.116	576.214	59	60
interval_errors	0	2.4251	2.174	0	724.71	83	1	576.214	578.639	60	61
interval_errors	0	1.1518	1.462	0	724.71	83	1	578.639	579.791	61	62
interval_errors	0	2.5032	2.539	0	724.71	83	1	579.791	582.294	62	63
interval_errors	0	5.1949	5.056	0	724.71	83	1	582.294	587.489	63	64
interval_errors	0	24.6328	24.42	0	724.71	83	1	587.489	612.122	64	65
interval_errors	0	4.5728	4.426	0	724.71	83	1	612.122	616.694	65	66
interval_errors	0	1.988	2.186	0	724.71	83	1	616.694	618.682	66	67
interval_errors	0	7.6736	7.441	0	724.71	83	1	618.682	626.356	67	68
interval_errors	0	3.1805	3.286	0	724.71	83	1	626.356	629.537	68	69
interval_errors	0	4.6984	4.533	0	724.71	83	1	629.537	634.235	69	70
interval_errors	0	2.9399	2.934	0	724.71	83	1	634.235	637.175	70	71
interval_errors	0	3.2825	3.304	0	724.71	83	1	637.175	640.457	71	72
interval_errors	0	4.8558	4.778	0	724.71	83	1	640.457	645.313	72	73
interval_errors	0	13.2702	13.169	0	724.71	83	1	645.313	658.583	73	74
interval_errors	0	4.6096	4.539	0	724.71	83	1	658.583	663.193	74	75
interval_errors	0	11.5478	11.49	0	724.71	83	1	663.193	674.741	75	76
interval_errors	0	14.4427	14.3597	0	724.71	83	1	674.741	689.183	76	77
interval_errors	0	4.1861	4.01525	0	724.71	83	1	689.183	693.37	77	78
interval_errors	0	4.4882	4.744	0	724.71	83	1	693.37	697.858	78	79
interval_errors	0	7.8744	7.539	0	724.71	83	1	697.858	705.732	79	80
interval_errors	0	8.0211	7.894	0	724.71	83	1	705.732	713.753	80	81
interval_errors	0	4.724	4.791	0	724.71	83	1	713.753	718.477	81	82
interval_errors	0	6.2123	6.2095	0	724.71	83	1	718.477	724.69	82	83
